timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-09-22T20:10:22,heart_disease_training,37265121-e01b-4ec9-8d5e-ed5b106c12d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.3627010000000155,6.811116191088003e-07,2.025489685549792e-07,9.223164877149177,0.0,10.0,6.201497220000001e-07,0.0,3.3453555556156463e-07,9.546852775615646e-07,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:03:54,heart_disease_training,e4212c51-12bf-4c17-85d0-93c1b1e1fb53,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9191930000015418,1.0359973866644873e-06,1.1270727547563456e-06,15.811498540075027,0.0,10.0,8.50577222e-07,0.0,6.015363888865168e-07,1.4521136108865168e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:01,heart_disease_training,b542bead-68c1-4fee-909f-dadcb4829b1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.44043429999874206,9.366063356841429e-07,2.126551759676342e-06,15.360974143648406,0.0,10.0,7.891875000000001e-07,0.0,5.236138888802897e-07,1.31280138888029e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:09,heart_disease_training,f81ae927-c700-4d52-9cbe-e4d8d114dfea,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.535062700000708,1.003332094600068e-06,1.8751673301068087e-06,12.596231017971498,0.0,10.0,8.337005560000001e-07,0.0,5.726274999991195e-07,1.4063280559991196e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:15,heart_disease_training,2aafd79f-61c8-4926-b11d-06d74a439a88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4280886999986251,9.974226227654822e-07,2.329943824185702e-06,15.779190223930296,0.0,10.0,8.012011110000002e-07,0.0,5.96843888888543e-07,1.3980449998885431e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:22,heart_disease_training,1ea88ced-7dc8-419b-a420-7960263aa263,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4990466999988712,1.0070247465422657e-06,2.017896815156865e-06,13.709053047524279,0.0,10.0,8.10317223e-07,0.0,6.011866666590827e-07,1.4115038896590827e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:28,heart_disease_training,ef1e8b57-2584-402a-96af-3af65498aee7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.46793419999812613,9.94627321765596e-07,2.1255709066992305e-06,18.20179763426262,0.0,10.0,8.11774445e-07,0.0,5.823524999969877e-07,1.3941269449969879e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:35,heart_disease_training,e30c863e-6f46-443e-9cb0-93a5ce5cc72b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5352348000014899,9.506430895085741e-07,1.776123468627092e-06,16.637285178336484,0.0,10.0,7.65380556e-07,0.0,5.670955555615365e-07,1.3324761115615365e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:41,heart_disease_training,b201b433-32e7-44a7-b242-553d72c44680,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4465362000009918,9.046495294634293e-07,2.0259265194208666e-06,20.583891889734765,0.0,10.0,7.320508330000001e-07,0.0,5.359580555604125e-07,1.2680088885604125e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:48,heart_disease_training,d76f68f9-ba61-41a7-b543-328a8f971db5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.47744840000086697,9.76336874407257e-07,2.044905532001959e-06,10.886056082867926,0.0,10.0,7.90390556e-07,0.0,5.780994444446859e-07,1.3684900004446858e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:04:55,heart_disease_training,952c512a-0b26-4ea5-ab05-ff543a1bad42,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5737284000024374,1.0480830769730467e-06,1.826793090543529e-06,16.19295876129588,0.0,10.0,8.872280550000001e-07,0.0,5.818255555621161e-07,1.4690536105621162e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:08:00,heart_disease_training,23b41449-2f39-4b53-bb44-2dc2e3fb9872,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9012622000009287,8.282617981904403e-07,9.190020375752881e-07,19.20577837077616,0.0,10.0,7.169025e-07,0.0,4.440369444536272e-07,1.1609394444536273e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:08:41,heart_disease_training,f420e76b-7430-4c04-898f-ee1f562a05dd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9672681000010925,1.5600756878569796e-06,1.612867919303053e-06,22.803939966869073,0.0,10.0,1.3523530560000001e-06,0.0,8.343388888938029e-07,2.186691944893803e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:08:50,heart_disease_training,d6251336-03f2-4d8b-b329-da923029fad1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8211271000000124,1.0758569392171806e-06,1.310219744564714e-06,15.87349259148581,0.0,10.0,9.026813890000001e-07,0.0,6.053016666656833e-07,1.5079830556656832e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:08:57,heart_disease_training,57776193-7d81-41c6-8910-bd9404cbc209,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8264990999996371,1.0401230575880936e-06,1.2584684697037787e-06,13.15932126387084,0.0,10.0,8.546100000000001e-07,0.0,6.032863888928356e-07,1.4578963888928357e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:05,heart_disease_training,67bbd650-c3f7-4142-8894-a8099092383d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1452862000005553,3.255236474212965e-06,2.8422908389286334e-06,16.076944848303242,0.0,10.0,2.851394167e-06,0.0,1.7113327777830515e-06,4.562726944783051e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:14,heart_disease_training,eec3c0b2-4bf7-4de3-a6f1-ff6013101d94,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7847808000005898,1.9035418409962177e-06,2.4255713710054923e-06,12.960503595257048,0.0,10.0,1.5911850000000001e-06,0.0,1.0769288888796939e-06,2.668113888879694e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:22,heart_disease_training,a5553dc9-c828-4d16-99bf-cd9d56296fa2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8818491000020003,1.0798151498440019e-06,1.224489711268688e-06,10.705912475807848,0.0,10.0,8.953444450000001e-07,0.0,6.181866666742686e-07,1.5135311116742686e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:30,heart_disease_training,2caf5c14-8f7c-4297-b7ce-0228f1013968,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5982068999983312,1.1499323293333518e-06,1.9222986718082987e-06,15.00497104462523,0.0,10.0,9.593266670000001e-07,0.0,6.524847222155787e-07,1.6118113892155789e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:38,heart_disease_training,f6086d84-9aab-45eb-babe-a698c6295c47,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3201155999995535,1.1126582079306818e-06,8.428490716502843e-07,11.209775038972436,0.0,10.0,9.155591670000001e-07,0.0,6.440066666578383e-07,1.5595658336578383e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:45,heart_disease_training,437e19c2-b285-45c9-bfe0-4c874497f313,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6483561999993981,1.0645015351291288e-06,1.6418467736255426e-06,15.540843588363735,0.0,10.0,8.495944450000001e-07,0.0,6.424722222214365e-07,1.4920666672214364e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T02:09:53,heart_disease_training,a75bc5ee-f777-4ac9-8a8d-b3167ec6a043,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7741201999997429,2.006908740042296e-06,2.592502740585974e-06,16.078018110751813,0.0,10.0,1.7254358330000003e-06,0.0,1.087563055544807e-06,2.8129988885448076e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T05:28:35,heart_disease_training,84b06938-9a79-4c6c-8fb3-fe45ba916008,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6922215000013239,4.3316082798468214e-06,2.559717081861584e-06,16.112326557035942,0.0,10.0,3.6960577780000004e-06,0.0,2.375373888874795e-06,6.071431666874796e-06,0.0,India,IND,chandigarh,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,76.7889,30.7339,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T05:39:09,heart_disease_training,3384d237-3898-4e5b-b5fc-17e4a152a1b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.1468167999992147,2.916990132074446e-06,2.5435537150104914e-06,16.270822984758045,0.0,10.0,2.487020833e-06,0.0,1.6016005555583333e-06,4.088621388558334e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T05:49:26,heart_disease_training,4ba00207-6c98-4898-8a95-821c0298c082,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.345599400003266,2.669909857945154e-06,1.9841788409973083e-06,13.446111475110657,0.0,10.0,2.295125e-06,0.0,1.4471744444462175e-06,3.7422994444462176e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:48:00,heart_disease_training,81bf16ef-6661-4719-a6a9-2b66b5c516a0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.9763382000019192,7.570332360666291e-07,7.7538012551915e-07,12.320950097942319,0.0,10.0,6.00273889e-07,0.0,4.608274999959071e-07,1.0611013889959073e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:48:08,heart_disease_training,facfedc0-d9b4-4a8e-96e3-3283f1825bbc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8817429999980959,1.13087334763146e-06,1.2825430399038063e-06,14.105044266955353,0.0,10.0,9.069005560000002e-07,0.0,6.781966666595609e-07,1.585097222659561e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:48:19,heart_disease_training,8a98829d-9efa-4109-88fc-5fc89ae8fac6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.0530639000062365,1.6594596048360937e-06,1.5758394194561848e-06,17.17860723982098,0.0,10.0,1.425502223e-06,0.0,9.004919444729845e-07,2.325994167472985e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:48:29,heart_disease_training,eca6e4dc-d859-4734-94c6-d14f83d9b939,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.4831867000029888,6.934214495034331e-07,1.435100447713366e-06,15.2118773687116,0.0,10.0,5.91835556e-07,0.0,3.8010388889233586e-07,9.71939444892336e-07,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:48:37,heart_disease_training,6e09dead-ac69-4860-8af3-fa5304171157,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8151646000042092,9.976235752314181e-07,1.2238308376323833e-06,14.684345455535599,0.0,10.0,8.777222220000001e-07,0.0,5.20604444439717e-07,1.398326666439717e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:48:49,heart_disease_training,ae412635-59c3-4eb8-a7e3-825865459443,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8086044000010588,1.6867798362163697e-06,2.0860384091580025e-06,16.274037301193815,0.0,10.0,1.426840833e-06,0.0,9.374469444285044e-07,2.3642877774285046e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:49:00,heart_disease_training,737db717-9371-44f1-a3b7-9b2b7fae17b6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6111345000026631,1.2704317213645866e-06,2.078808709636014e-06,20.510156952325183,0.0,10.0,1.1579663890000001e-06,0.0,6.227438888850479e-07,1.780710277885048e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:49:09,heart_disease_training,1bcfead1-2357-4f41-9d43-12af508fb17e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6338402999972459,1.1443970179812454e-06,1.8054974068171715e-06,11.552129667716835,0.0,10.0,9.428227780000001e-07,0.0,6.612299999889931e-07,1.6040527779889933e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:49:19,heart_disease_training,a616ad1b-8f9b-420e-b1f8-8984568b318e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.8644004000016139,1.2797928593913208e-06,1.4805556075505418e-06,16.827050398209213,0.0,10.0,1.170962777e-06,0.0,6.228686111474721e-07,1.7938313881474723e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T06:49:29,heart_disease_training,36686d59-d51b-4c08-ac29-861e4116115e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6452786000008928,1.146895845410059e-06,1.7773653820357165e-06,13.927417668477403,0.0,10.0,9.935883340000001e-07,0.0,6.139669444463734e-07,1.6075552784463735e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T07:01:35,heart_disease_training,5ce80f68-645c-4a93-8eac-e216372f052f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6814788000046974,1.276068302013856e-06,1.8724988979922193e-06,12.188501420450688,0.0,10.0,1.061450834e-06,0.0,7.271599999916766e-07,1.7886108339916769e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T07:01:53,heart_disease_training,0b7f8ab5-d974-4f81-884d-1680f16ca356,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.5949400999961654,8.046532430794272e-07,1.3524945504339236e-06,16.419845855235803,0.0,10.0,6.647305560000001e-07,0.0,4.631177777506916e-07,1.1278483337506918e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T07:02:13,heart_disease_training,9db3de5b-3cab-4f48-b158-b14edb2a2adb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7370892000035383,1.706742312253131e-06,2.3155166460788437e-06,17.061432215627782,0.0,10.0,1.454341667e-06,0.0,9.379266666858004e-07,2.3922683336858004e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
2026-09-24T07:02:36,heart_disease_training,e07c5af8-0bb8-489a-9da4-841018744717,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.6292363000029582,1.1853978778816429e-06,1.8838675993042201e-06,17.683627382650133,0.0,10.0,1.0162430560000002e-06,0.0,6.452788888863223e-07,1.6615219448863227e-06,0.0,India,IND,punjab,,,Windows-10-10.0.26200-SP0,3.10.11,3.3.1,16,12th Gen Intel(R) Core(TM) i5-1240P,0,,75.8543,30.9146,11.701240539550781,machine,0,0,0,0,N,1.0,0.0
